quarter,C1.1.GDP251  ,C1.2.GDP252  ,C1.3.GDP253  ,C1.4.GDP254  ,C1.5.GDP255  ,C1.6.GDP256  ,C1.7.GDP257  ,C1.8.GDP258  ,C1.9.GDP259  ,C1.10.GDP260  ,C1.11.GDP261  ,C1.12.GDP263  ,C1.13.GDP264  ,C1.14.GDP265  ,C1.15.GDP266  ,C1.16.GDP267  ,C2.1.IPS10   ,C2.2.IPS11   ,C2.3.IPS299  ,C2.4.IPS12   ,C2.5.IPS13   ,C2.6.IPS18   ,C2.7.IPS25   ,C2.8.IPS32   ,C2.9.IPS34   ,C2.10.IPS38   ,C2.11.IPS43   ,C2.12.IPS306  ,C2.13.PMP     ,C2.14.UTL11   ,C3.1.CES002  ,C3.2.CES003  ,C3.3.CES006  ,C3.4.CES011  ,C3.5.CES015  ,C3.6.CES017  ,C3.7.CES033  ,C3.8.CES046  ,C3.9.CES048  ,C3.10.CES049  ,C3.11.CES053  ,C3.12.CES088  ,C3.13.CES140  ,C3.14.LHEL    ,C3.15.LHELX   ,C3.16.LHEM    ,C3.17.LHNAG   ,C3.18.LBMNU   ,C3.19.CES151  ,C3.20.CES155  ,C4.1.LHUR    ,C4.2.LHU680  ,C4.3.LHU5    ,C4.4.LHU14   ,C4.5.LHU15   ,C4.6.LHU26   ,C4.7.LHU27   ,C5.1.HSFR    ,C5.2.HSBR    ,C5.3.HSNE    ,C5.4.HSMW    ,C5.5.HSSOU   ,C5.6.HSWST   ,C6.1.PMI     ,C6.2.PMNO    ,C6.3.PMDEL   ,C6.4.PMNV    ,C6.5.MOCMQ   ,C6.6.MSONDQ  ,C7.1.GDP272A,C7.2.GDP273A,C7.3.CPIAUCSL,C7.4.PCEPILFE,C7.5.CPILFESL,C7.6.GDP274A,C7.7.GDP274_1,C7.8.GDP274_2,C7.9.GDP274_3,C7.10.GDP275A,C7.11.GDP275_1,C7.12.GDP275_2,C7.13.GDP275_3,C7.14.GDP275_4,C7.15.GDP276A,C7.16.GDP276_1,C7.17.GDP276_2,C7.18.GDP276_3,C7.19.GDP276_4,C7.20.GDP276_5,C7.21.GDP276_6,C7.22.GDP276_7,C7.23.GDP276_8,C7.24.GDP277A,C7.25.GDP278A,C7.26.GDP279A,C7.27.GDP280A,C7.28.GDP281A,C7.29.GDP282A,C7.30.GDP284A,C7.31.GDP285A,C7.32.GDP286A,C7.33.GDP287A,C7.34.GDP288A,C7.35.PSCCOMR ,C7.36.PW561   ,C7.37.PMCP    ,C8.1.CES275R  ,C8.2.CES277R  ,C8.3.CES278 R ,C8.4.LBOUT   ,C8.5.LBPUR7  ,C8.6.LBLCPU  ,C9.1.FYFF    ,C9.2.FYGM3   ,C9.3.FYGM6   ,C9.4.FYGT1   ,C9.5.FYGT5   ,C9.6.FYGT10  ,C9.7.FYAAAC  ,C9.8.FYBAAC  ,C9.9.Sfygm6,C9.10.Sfygt1,C9.11.Sfygt10,C9.12.sFYAAAC  ,C9.13.sFYBAAC  ,C10.1.FM1     ,C10.2.MZMSL,C10.3.FM2,C10.4.FMFBA   ,C10.5.FMRRA   ,C10.6.BUSLOANS,C10.7.CCINRV  ,C11.1.EXRUS   ,C11.2.EXRSW   ,C11.3.EXRJAN  ,C11.4.EXRUK   ,C11.5.EXRCAN  ,C12.1.FSPCOM  ,C12.2.FSPIN   ,C12.3.FSDXP   ,C12.4.FSPXE   ,C12.5.FSDJ    ,C13.HHSNTN  
2000Q1,0.002534496,0.015806011,0.054600955,0.000762036,0.0145888,-0.017947215,0.027129252,0.033448634,0.016852438,0.039089147,0.010051429,0.015905508,0.038714375,-0.0075444,-0.037556577,0.00788623,0.011712311,0.007527333,0.004805981,-0.001836712,0.015818899,-0.008964381,0.025445728,0.017309541,0.035078805,-0.004104612,0.012881594,-0.012435994,58.8,81.02646667,0.005854266,0.004119414,0.001497542,0.012745343,0.000906382,0.003044049,-0.002689842,0.006410188,0.005548325,0.003911114,0.006179493,0.000173777,0.006645297,3,0.046333333,0.017308534,0.022127196,0.004086152,40.96666667,0,-0.033333333,-0.233333333,0.023620632,0.038588792,-0.04864701,-0.053645236,-0.044103179,7.41397029,7.432483808,5.083472618,5.821071561,6.650710176,5.958424693,55.8,58.43333333,54.56666667,48.4,6.91112E-05,-0.007596513,0.003651529,0.002738263,0.002497153,0.001456755,0.000897171,0.000768779,-0.004883575,0.008057707,0.000465176,0.004157577,-0.000164483,-0.011973663,0.056877386,0.002057669,0.002490627,0.003141257,-0.003502026,-0.001382844,-0.004963998,-0.000451943,-0.000788017,0.002962262,0.008437289,0.003673291,0.004421046,0.00259803,0.003316423,0.002279348,0.009264702,0.001910407,0.00110859,0.006509863,0.010615661,0.004379434,0.000113188,0.081582637,74.23333333,0.001104631,0.001444405,0.001022927,-0.00355681,0.025321262,0.039085344,0.37,0.476666667,0.483333333,0.58,0.523333333,0.34,0.227085333,0.090856667,0.17,0.666666667,0.96,1.233079667,1.848963667,-0.012040862,0.001223155,0.002052303,-0.044689101,-0.003028089,-0.002958168,0.000392403,0.023928201,0.054790769,0.024573925,-0.014543281,-0.012900018,0.032708487,0.052340447,-0.033333333,-1.03,-0.004523197,6.3
2000Q2,0.015582069,0.006293325,-0.024917917,0.013888762,0.009535233,0.063791016,0.022731565,0.034407296,0.041339909,0.03217579,-0.008919679,0.028905454,0.038237811,0.013501402,0.039644147,0.000170533,0.01201994,0.012873161,0.014119494,0.011018208,0.006927819,0.012818746,0.027442115,0.010891008,0.019355992,-4.01691E-05,0.011451878,0.006406705,55.96666667,80.9222,0.004200687,0.000811041,0.011900283,0.002411715,-5.78297E-05,0.002299944,-0.004048378,0.007079062,0.00272452,-0.001779957,0.004594953,-0.000695289,0.014959514,-4.333333333,-0.045333333,0.002393086,0.004174977,0.000426562,40.8,-0.166666667,-0.1,-0.366666667,-0.034924592,0.012236478,-0.041949885,-0.017690631,-0.065741649,7.369390659,7.359255437,4.992697593,5.80914299,6.583870158,5.947164288,53.1,52.3,55.1,46.66666667,-0.004690947,0.067837808,-0.003359536,-0.003845972,-0.002038511,-0.002885789,-0.000226664,0.003154113,0.007563835,-0.000556015,-0.000502354,-0.003561583,0.000721782,0.00254791,-0.068167344,0.007019679,-0.005544679,-0.001978361,0.000819539,0.011163261,-0.00421156,0.001634328,0.001439345,-0.003179597,-0.022263983,-0.002137809,-0.002614402,-0.000783108,-0.002820037,-6.40182E-05,-0.007497811,-0.001302583,-0.012597533,-0.011736328,-0.020034953,-0.007502806,0.070784552,-0.215071689,66.6,0.003765031,0.006163777,0.001969864,0.018492864,-0.005060156,-0.014958156,0.596666667,0.193333333,0.27,0.03,-0.17,-0.303333333,0.053555,0.265980667,0.246666667,0.503333333,0.463333333,1.589968,2.418277667,-0.005912287,-0.00288041,0.000729991,-0.015802325,-0.019747218,0.008320728,0.004883697,0.030601201,0.027848923,-0.002866794,-0.046656324,0.018421287,0.019799523,0.005231414,-0.046666667,-1.886666667,-0.006180965,-2.933333333
2000Q3,-0.001147046,0.009595399,0.014567494,0.005623464,0.010470357,-0.02603958,-0.001561855,0.005357368,0.022817315,-0.000545903,-0.020732156,0.025327094,0.032951796,-0.005206683,-0.02146449,0.003114628,-0.000765192,0.000633245,0.001978665,-0.003544373,-0.020515958,0.003273472,0.015142715,-0.002609426,0.006555827,-0.022591172,-0.001175883,0.007005826,51.63333333,79.858,0.003443192,0.000364754,0.007685448,0.002700117,-0.000809966,0.001927874,-0.005475751,0.002247181,0.00085148,-0.004565103,0.001999859,0.001910884,-0.006338077,-5.333333333,-0.087333333,-0.00183695,-0.001195327,-0.000196852,40.66666667,-0.1,0.066666667,0.4,-0.0044526,-0.008385029,0.050679208,0.006607394,0.09389861,7.315661849,7.349016439,4.992697593,5.729016946,6.503289671,5.943673883,50.7,50.3,52.33333333,47.16666667,-0.015737095,-0.002578339,-0.000293234,-0.000212769,0.001289166,-0.000885307,0.000327231,-0.004883795,-0.008210131,-0.002565467,-0.001317981,-0.00063836,0.001982927,0.004282396,-0.005428575,-0.00646763,0.000981728,0.000489972,0.007602273,0.017575427,0.001749178,-0.000850537,0.001854071,0.004352362,-0.002588438,0.001718562,0.001557816,0.002808106,0.001963651,0.003037239,-0.00177285,-0.002957049,0.008520492,0.006631567,0.014957537,0.002379843,-0.001116405,0.136908852,59.96666667,0.003688889,0.005302187,0.002841596,-0.001944187,0.010371814,0.021541729,0.246666667,0.303333333,0.056666667,-0.086666667,-0.36,-0.283333333,-0.161315667,-0.279038667,2.91434E-16,0.113333333,-0.123333333,1.711985667,2.422572333,-0.000994365,0.000954831,-0.004799883,0.015149855,0.01251034,-0.007964333,0.012601742,0.018714582,0.019443094,0.009503767,-0.037764055,0.001208728,0.019324966,0.001047901,-0.046666667,-0.966666667,0.016611854,0.866666667
2000Q4,0.00518613,0.008388995,0.001817329,0.009032966,0.009445802,-0.005722891,0.001750704,0.002134937,0.002885497,0.001874675,0.000901152,-0.006924657,-0.004039306,0.003224956,-0.002483826,0.006090985,-0.002932941,-0.000835634,0.001371424,-0.000251299,-0.026734688,0.009529158,0.002383724,-0.005767519,-0.010572814,-0.014513227,-0.0070454,-0.006396793,47.43333333,78.40283333,0.002830913,-0.002772764,0.009018797,0.001273886,-0.004602243,-0.003061852,-0.007242605,0.00315864,0.002131872,-0.004082973,0.00312589,0.00575398,-0.002116301,-2.333333333,-0.005666667,0.004714706,0.004770289,-0.004068738,40.4,-0.166666667,-0.1,-0.3,-0.017610518,-0.02295972,-0.011488638,0.071354148,-0.097650959,7.342131731,7.363913501,5.099866428,5.673323267,6.543911846,5.976350909,47.03333333,46.53333333,51.4,43.03333333,-0.014815777,-0.033529302,-0.000170116,-0.000160278,-0.001993328,0.001459058,-0.000589821,0.003828748,0.007328451,-0.003127236,0.008730803,-0.005033251,-0.003747979,0.003136274,-0.028666966,-0.003402463,0.001383286,0.000615887,0.001709442,-0.002079867,0.003284794,0.000532368,-0.00202435,-0.006239518,0.008162572,-0.002556546,-0.002377346,-0.003459521,0.001388075,-0.00518406,0.000551653,-0.001300375,-0.008401109,-0.004340341,-0.008415161,-0.002262641,-0.059929765,-0.119369169,58.53333333,0.006365691,0.006116199,0.00570547,0.010595434,-0.001233586,-0.003857335,-0.046666667,0,-0.09,-0.23,-0.506666667,-0.326666667,-0.200525333,-0.101413333,-0.09,-0.116666667,-0.45,1.838127,2.647825667,-0.001134404,0.001472462,0.003400612,0.00130572,-0.000903593,-0.014567936,-0.006299741,0.032066745,0.021711914,0.020013205,-0.02069387,0.02880535,-0.077574362,-0.10407383,0.07,-2.776666667,-0.027512124,-6.3
2001Q1,-0.001231882,0.004109251,0.016218845,0.001272522,0.002784983,-0.036651849,-0.006641031,-0.01082036,-0.021642319,-0.006980866,0.00539999,-0.013645078,-0.009390294,0.012973947,0.019434477,0.00972221,-0.014782423,-0.009555543,-0.007477049,-0.008372875,-0.02742497,-0.001570647,-0.014939453,-0.021937357,-0.025969259,-0.024103227,-0.017135856,0.000476165,40.13333333,76.26803333,0.000513852,-0.005473363,0.008374045,0.005079376,-0.009992584,-0.010511973,-0.009101073,0.002948141,-0.002055656,-0.009812908,0.000955176,0.006235641,0.006064358,-5,-0.141,0.002784791,0.00257495,-0.001706394,40.1,-0.3,0.333333333,0.233333333,0.088657541,0.079192288,0.096428506,0.080623091,0.113597178,7.380879036,7.42137699,4.94875989,5.796057751,6.604846759,5.982255608,42.5,39.93333333,49.23333333,43.23333333,-0.025482852,-0.06231827,0.003671658,0.003602447,0.002416452,0.003223547,0.001230493,-0.001034074,0.001516862,-0.004667857,-0.000753677,6.74559E-05,0.003946564,-0.002074518,-0.026611986,0.004249661,0.006371469,0.000609041,0.02203501,0.05030441,0.002826491,-0.002046162,0.004697606,0.002643965,0.011309744,-0.002182099,-0.002948681,-0.005945846,0.00234435,-0.008963636,0.005010088,-0.000857751,-0.009366187,0.001105552,0.000794851,0.001278143,-0.07382031,-0.169005449,56.7,-0.001996879,0.000627139,-0.005270096,-0.001176481,0.006819272,0.017562756,-0.88,-1.2,-1.28,-1.303333333,-0.753333333,-0.516666667,-0.328064667,-0.332377,-0.17,-0.22,0.233333333,2.026729,2.832115333,0.016431222,0.026886501,0.011601164,0.004738438,-0.007081747,0.000592316,-0.005191552,-0.007227438,-0.04851386,0.072390061,0.008065421,0.001422413,-0.067893269,-0.086319935,0.07,-1.156666667,-0.006976545,-13.96666667
2001Q2,0.003066954,0.002504556,-0.000736453,-0.00028593,0.004510342,-0.019885752,-0.022706402,-0.036509604,-0.010262983,-0.04622734,0.013716375,-0.033890182,-0.033700794,0.018899659,0.021704348,0.017493556,-0.013603092,-0.011978419,-0.009430048,0.000481359,0.020382238,-0.00666859,-0.042648613,-0.01594008,-0.016060024,-0.024922553,-0.014150262,0.01175478,43.83333333,74.51576667,-0.004580188,-0.014914284,0.00674876,0.000292255,-0.021789251,-0.025135861,-0.016074932,8.94826E-05,-0.006959609,-0.009028721,-0.006803777,0.00402174,0.007501386,-11,-0.166666667,-0.004631047,-0.003555864,-0.010600103,40.03333333,-0.033333333,0.166666667,-0.366666667,0.036136217,0.047479143,0.033422422,0.078635814,-0.019361689,7.396335294,7.409943709,4.988162438,5.804130448,6.609798379,6.01452982,42.4,46.06666667,46.56666667,39.26666667,-0.013118191,-0.072568682,-0.000426912,-0.001737148,-0.002533162,-0.001862289,-0.001130101,-0.004353288,-0.006576934,9.13435E-05,-0.007317096,0.005033938,-0.001241669,-0.012338654,0.070189294,0.001626603,-0.004580517,0.001646645,-0.03520408,-0.087854913,-0.000859484,-0.004572175,-0.003962818,0.001220046,-0.000594762,0.003914864,0.0051189,0.007290437,0.001125304,0.009308005,-0.001177486,-0.003453474,-0.007649668,-0.003227857,-0.001919662,-0.003919805,-0.105734355,0.166416212,45.3,0.00172172,-0.005850648,0.003673462,0.012899468,-0.001093299,-0.007760055,-1.266666667,-1.156666667,-1.006666667,-0.816666667,0.036666667,0.22,0.145856,0.156244667,-0.02,0.12,1.61,1.952585,2.76836,0.00627336,0.003390407,-0.001243104,0.001691588,0.030384077,-0.018115003,-0.003575056,0.036465506,0.051111148,0.037328396,-0.025745175,0.008656861,-0.034101373,-0.042451708,0.036666667,0.776666667,0.014731487,1.133333333
2001Q3,-0.003524329,0.004394794,0.007574237,0.005987424,0.00294036,-0.027747619,-0.011383877,-0.01767074,0.014545602,-0.03037851,0.004477915,-0.050223262,-0.027179831,-0.003898791,9.62325E-05,-0.005917234,-0.014732391,-0.014149294,-0.015156138,-0.006943319,-0.00606924,-0.007216077,-0.040006596,-0.015596023,-0.023342323,-0.005662328,-0.016210567,0.004983085,50.2,72.79223333,-0.005192238,-0.018345043,-0.000622975,-0.002340437,-0.025635415,-0.028624956,-0.020574275,0.000234468,-0.005026683,-0.006198015,-0.003747102,0.001237492,0.007681244,-6.666666667,-0.124333333,-0.002692893,-0.002886548,-0.011835252,39.9,-0.133333333,0.433333333,0.733333333,-0.004253817,0.103973415,0.18679715,0.216200761,0.150373131,7.377550553,7.373165039,5.036952602,5.763099052,6.598509029,5.974657429,45.33333333,51.6,47,37.86666667,-0.014216656,-0.080183876,-0.00378133,-0.00490613,-0.004168337,-0.001510788,0.000676944,0.000635515,-0.001975304,0.003734289,0.001070975,-0.010721935,0.001573007,0.002372786,-0.128707649,0.001914394,-0.003279643,-0.000569956,-0.0037349,-0.015949392,0.003516238,0.000668753,-0.002219994,-0.002988988,-0.00867064,0.001278746,0.000937519,-0.000632864,0.000112376,-0.001234843,0.004492378,-0.001787855,0.001651211,-0.000476879,0.002717896,-0.002081737,-0.039094667,-0.048266741,37.16666667,0.008090239,0.003964213,0.009412996,0.004369314,0.002620139,0.000901085,-0.83,-0.49,-0.516666667,-0.476666667,-0.35,-0.29,-0.113168333,-0.089579,-0.046666667,0.133333333,1.81,2.129416667,2.968781,0.023164352,-0.012530902,-0.002462426,0.022032176,0.163687483,-0.008855153,-0.002592358,-0.009619964,-0.034856701,-0.009321623,0.012232302,0.003288946,-0.07617978,-0.079377915,0.1,1.673333333,-0.071377816,-2.466666667
2001Q4,0.003940471,0.016822093,0.079385568,0.011926479,0.005787025,-0.064323509,-0.028123852,-0.035815215,-0.100853187,-0.010712203,-0.009534665,-0.028519661,-0.0087116,0.020388995,0.020986849,0.020082253,-0.012740708,-0.012858522,-0.011991934,0.000553671,-0.003717489,0.002032918,-0.041649411,-0.01268726,-0.022727206,-0.00656723,-0.012306894,0.008602907,45.96666667,71.53066667,-0.008164571,-0.019147026,-0.013236087,-0.005482416,-0.025151499,-0.029064484,-0.018588103,-0.003207102,-0.008430044,-0.007362596,-0.004194905,0.002470399,0.00487458,-8.333333333,-0.159666667,-0.003617338,-0.003865056,-0.011661098,39.76666667,-0.166666667,0.666666667,0.9,0.089750862,0.160419762,0.225191234,0.182537563,0.278281422,7.358830898,7.397765763,5.026071102,5.832859517,6.567141143,5.899897354,43.4,46.46666667,49.3,38.26666667,-0.007502021,-0.054082586,0.000295187,7.75277E-06,-0.003569648,0.002811629,-0.000223335,0.003140431,0.005747655,0.000605402,0.000706744,-0.008073262,-0.003110556,0.001758418,-0.067512048,-0.006231584,0.003247881,-0.000401798,-0.010024565,-0.022168449,-0.003356297,0.001481053,8.81521E-05,0.000127818,0.017570758,-0.004610826,-0.005093374,-0.003299524,-0.010654138,-0.000376779,-0.009742833,-0.003911808,-0.012860523,-0.001256834,-0.001101296,-0.001345195,0.021267928,-0.303709682,32.83333333,0.007372286,0.006326762,0.005511158,0.015094438,0.00842657,-0.007325665,-1.363333333,-1.263333333,-1.196666667,-1.06,-0.393333333,-0.21,-0.187189333,-0.026034667,0.02,0.336666667,2.863333333,2.152227333,3.152746333,-0.031137983,0.012619594,-0.000273919,-0.019252702,-0.241730715,-0.00721935,0.017178585,0.006444369,-0.025656709,0.018961057,0.00259733,0.022192166,-0.022544721,-0.014355425,0.023333333,4.85,-0.029948704,-4.233333333
2002Q1,0.006762753,0.003508742,-0.010800932,0.008132126,0.004499434,0.031840573,-0.016304855,-0.034214536,-0.052689786,-0.027556583,0.024652207,0.01261275,0.027692312,0.010600005,0.014434909,0.00866842,0.006132302,0.004346995,0.005508799,0.01375787,0.027402354,0.008856502,-0.009358618,0.008656212,0.011466904,0.010982828,0.007472912,0.019382719,55.83333333,71.8302,-0.004889374,-0.015023526,-0.009708506,-0.003786673,-0.020071261,-0.023951405,-0.013630276,-0.001000073,-0.005890133,-0.006435635,-0.004440371,-0.00055318,0.003776711,0,-0.007,-0.000883729,-0.001564174,-0.008711066,39.86666667,0.2,0.2,1,-0.014831242,-0.018926396,0.144123115,0.115861344,0.176414299,7.451822237,7.446779557,5.075173815,5.880532986,6.681272826,6.010449847,50.2,59.9,51.5,40.1,0.015930901,-0.032638564,-2.72065E-05,0.000874922,0.003938295,-0.003222194,-0.001100695,-0.00408051,-0.005231978,-0.004604962,2.91295E-05,0.010715052,-0.000797641,0.004955602,0.119103458,-0.000582785,-0.002798512,0.000153553,0.012125219,0.027209721,0.002599971,-0.001729916,-0.001901533,-0.00211106,-0.013842009,-0.001065321,-0.001055288,0.002326886,0.00404358,0.001793259,-0.009088546,0.006303457,0.022090349,0.009870908,0.019805611,0.004699961,-0.143822561,0.436217038,45.76666667,0.007645126,0.006831926,0.008110296,0.014389799,0.012134607,-0.001653339,-0.4,-0.183333333,-0.073333333,0.076666667,0.37,0.306666667,-0.300364667,0.032603667,0.13,0.596666667,3.353333333,1.545196,2.878683333,0.007892441,-0.022974648,-0.004203858,0.004566459,0.045274017,0.000580804,-0.01353384,0.026767535,0.019835737,0.067486408,-0.011383307,0.008645381,0.012886583,0.012596908,-0.003333333,-3.286666667,0.047050886,12.26666667
2002Q2,0.005426397,0.005839711,0.008899097,0.003270814,0.006428477,0.004716725,-0.003566767,-0.015637687,-0.052575463,-0.00229737,0.02270845,0.025091958,0.029467278,0.011650581,0.029342272,0.002369994,0.014250821,0.00767579,0.004624518,0.008171311,0.02605094,0.001101943,-0.003036368,0.023741907,0.031857174,0.024296768,0.012674199,-0.000111829,59.86666667,72.63643333,-0.002223967,-0.011237143,-0.020485128,-0.009952794,-0.011513125,-0.012595805,-0.009727703,0.001077436,-0.001461645,-0.003531098,-0.001073324,-0.000596074,0.004786185,0,-0.017666667,0.001869352,0.002663608,0.00184113,39.96666667,0.2,0.133333333,1.633333333,-0.070076423,0.045921287,0.112017625,0.002641375,0.220631726,7.433075349,7.446779557,5.054120406,5.804130448,6.684194974,5.998936562,53.03333333,60.96666667,53.76666667,43.33333333,0.014559245,0.017315156,-0.000402072,0.004609498,0.004644075,0.001420949,-0.00038077,0.003230254,0.000842217,0.009365243,-0.002064236,0.01279678,-0.002521195,0.001277743,0.150585585,0.005357956,0.000936901,-0.002279087,0.000948144,0.015855644,-0.007473483,0.007248806,0.00153594,0.00507515,0.000846025,0.001804754,0.002080784,-0.000351799,0.003521196,-0.001708598,0.007472753,0.009640647,0.028772256,-0.005450447,-0.022897848,0.003628157,0.028489441,0.150919023,62.93333333,-0.000934149,-0.000730172,0.000352906,0.00386744,0.00261218,0.008902529,0.016666667,-0.006666667,0.006666667,0.023333333,-0.016666667,0.023333333,0.092319333,0.068134667,0.143333333,0.626666667,3.383333333,1.614182,2.923484667,-0.017465468,-0.014079102,-0.010283229,-0.003070912,-0.019409549,0.005129329,-0.003291062,-0.03909807,-0.052777222,-0.043588985,0.025025292,-0.02548496,-0.057385318,-0.073777665,0.1,14.74666667,-0.019240078,-0.5
2002Q3,0.005873933,0.005588223,0.027303385,0.000775368,0.003237055,0.014040237,-0.001760966,-0.004936634,-0.042143923,0.008101282,0.004899178,0.007103873,0.013783741,0.005631626,0.007431304,0.004695043,0.00530538,0.003436072,0.003863963,0.004583328,0.013332109,0.000915306,-0.000266958,0.00797996,0.01652448,0.004581135,0.007117269,-0.007245498,55,73.13836667,-0.001434281,-0.007735409,-0.010204838,-0.000199074,-0.010922147,-0.012226122,-0.008778572,0.000705278,-0.0017254,-0.001144394,-0.003471282,0.001957198,0.002678331,-3.333333333,-0.022333333,0.00327029,0.003860817,-0.003030201,39.86666667,0,-0.1,0.333333333,0.012180989,-0.075797723,-0.002037813,-0.020349539,0.013816778,7.436813671,7.464700838,5.119987831,5.883322388,6.651141118,5.984775559,50.33333333,51.8,55.03333333,43.96666667,-0.001370024,0.041240146,0.000100857,-0.002509704,-0.002459602,4.32011E-05,0.000148671,0.000311155,0.004385775,-0.004061608,-0.001961738,-0.011014968,-0.000186709,-0.004750417,-0.108449941,-0.004747134,0.001003506,-0.00071824,0.010335314,0.000332964,0.016264149,-0.006042605,0.001838352,-0.002077187,0.001073051,-0.000838507,-0.000789311,-0.000483206,-0.002265532,0.00029504,-0.001511505,0.000312638,-0.015860217,-0.000797077,0.001307291,-0.00187611,0.06399702,-0.201668136,64.1,0.003765137,0.004598997,0.002792345,0.01223459,-0.000199361,-0.005658399,-0.01,-0.073333333,-0.226666667,-0.53,-1.096666667,-0.84,-0.363136667,-0.398303,-0.01,0.17,2.616666667,2.091045333,3.365181667,0.005626158,0.003682208,0.011061295,-0.000773218,0.035584006,0.001565252,-0.00509472,-0.045170948,-0.06944486,-0.060872755,0.058290527,0.005905571,-0.177528639,-0.179329418,0.266666667,-7.373333333,-0.154271464,-9.4
2002Q4,0.000505768,0.003503954,-0.013291581,0.008878532,0.004483885,-0.002510966,-0.003498508,-0.01280558,-0.013621009,-0.012497783,0.015600061,-0.007901106,0.021652768,0.011689488,0.024216486,0.005009397,-0.000882388,-0.000418523,-0.000950293,0.000268486,0.005464099,-0.001931517,-0.008699035,-0.001574052,0.000291599,-0.005125222,-0.002242859,-0.01542891,52.63333333,73.00583333,0.000193196,-0.008304618,-0.000920932,0.000547359,-0.012554038,-0.014706409,-0.009031906,0.002066566,-0.001689068,-0.001695401,-0.00142972,0.006228966,0.000757301,-3,-0.033666667,-0.001133628,-0.002429882,0.001249349,39.76666667,0.066666667,0.133333333,0.966666667,-0.004316637,0.011637264,0.06057129,-0.007862448,0.116069279,7.455683991,7.507690078,5.010635294,5.882393452,6.639003994,6.12395373,49.7,53.56666667,52.8,43.43333333,-0.009829536,-0.039364503,0.001663865,-0.000297375,0.000522413,-0.001589265,-0.000722228,-0.002261575,-0.006056185,-0.000666863,0.00415922,0.000676566,0.001551782,0.001021905,0.02266931,-0.00786937,-0.00038066,-0.000271732,-0.002404864,0.01039008,-0.010058679,0.004343511,0.000977235,-0.000820904,-0.002512338,0.006644257,0.006818069,0.003718976,0.001848064,0.004432437,0.013103324,-0.005890795,-0.007159588,0.002436654,0.008681783,-0.000892981,-0.185386439,-0.03991649,56.96666667,0.005015192,0.003043552,0.006283505,-0.000705179,-0.006357013,0.000674894,-0.296666667,-0.31,-0.276666667,-0.283333333,-0.336666667,-0.253333333,-0.070238667,-0.025323333,0.023333333,0.196666667,2.673333333,2.27414,3.593191667,0.011306786,0.00860589,0.00181671,-0.007126986,0.02069095,0.004364494,-0.004567101,-0.001421229,-0.014512626,0.026025683,0.013920148,0.00374009,-0.007561615,-0.001370815,0.026666667,-3.88,-0.010715384,-3.033333333
2003Q1,0.002990468,0.005125154,0.001040347,0.009401884,0.003828747,-0.003294823,-0.00099402,-0.006576542,-0.017941966,-0.002538745,0.01008493,-0.013738537,-0.012939227,-0.003465954,0.000288324,-0.005516416,0.007233238,0.008641749,0.009006849,0.010422675,0.008166899,0.011282236,-0.000400711,0.00523329,0.010387793,-0.006290731,0.006031026,-0.009757894,51.56666667,73.5019,-0.002194818,-0.010202635,-0.005543471,-0.00383782,-0.01325442,-0.016201128,-0.008464664,0.000293113,-0.003610278,-0.001538389,-0.003803252,0.004677927,0.002037226,0.666666667,0.002333333,0.005783878,0.006830761,-0.005768632,39.7,-0.1,0,0.4,-0.0079822,0.020044925,0.01198127,0.002709695,0.018991448,7.459338895,7.499054287,4.990432587,5.818102732,6.675402789,6.131226489,48.8,52.43333333,52.73333333,43.16666667,0.008829665,-0.005890013,0.002213369,0.003453965,0.004337849,-0.000276878,-0.001232008,-0.005395012,-0.00800683,-0.000342757,-0.008127253,0.01079135,0.000967993,-0.00314965,0.104806659,0.001969356,0.001729492,-0.000640401,0.012876023,0.029464582,0.002432252,0.000141633,0.000158066,0.00096802,0.002378198,-9.7763E-05,0.000344535,-0.002472325,-0.000759827,-0.003116223,0.005513853,0.008656127,0.025295847,0.013265228,0.015399196,0.012100612,-0.009223068,0.247455492,64.33333333,-0.00011193,-0.002572411,0.000598685,0.008628209,0.003822531,0.004958012,-0.193333333,-0.176666667,-0.186666667,-0.23,-0.1,-0.086666667,-0.277281333,-0.482022,0.013333333,0.143333333,2.763333333,2.083525333,3.197836333,0.004381277,-0.007532233,-0.005703746,0.007579226,0.021493058,-0.00789688,0.006013732,-0.048591732,-0.070587309,-0.02919157,0.019550702,-0.038757413,-0.031910778,-0.032379582,0.106666667,-3.14,-0.03415055,-6.7
